Geotek MSCL 7.9 - TN336_TC44-54.out created at 23:12:24 on 1/27/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=27.44
Den1	A=9.889801E-04	B=-.1104	C=10.002
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=447.9932	B=-1.066285	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	before cal		10.769	0.0						65.836
-0.578	cal sect	6.0	10.429	0.0076	1494.554	1.1723	-0.915		0.9152	13.9409
-0.518	cal sect	12.0	10.154	0.0192	1489.293	1.1922	-0.9883	1775.557	0.9036	12.6268
-0.458	cal sect	18.0	10.158	0.0267	1492.068	1.1814	-0.9871	1762.794	0.9098	11.6822
-0.398	cal sect	24.0	10.369	0.0123	1495.385	1.1688	-0.9303	1747.845	0.9172	9.6053
-0.338	cal sect	30.0	10.666	0.0022	1507.136	1.1583	-1.7157	1745.667	0.9233	3.4629
-0.278	cal sect	36.0	10.579	0.0075	1524.132	1.1683	-1.7565	1780.637	0.9175	0.4875
-0.218	cal sect	42.0	10.257	0.0041	1517.083	1.1863	-0.9599	1799.744	0.907	0.3641
-0.158	cal sect	48.0	10.16	0.0252	1505.408	1.2087	-1.9731	1819.518	0.8941	0.3663
-0.098	cal sect	54.0	10.322	0.0061	1511.716	1.1718	-0.9426	1771.441	0.9154	0.3743
-0.038	cal sect	60.0	10.421	0.0034	1524.652	1.1918	0.917	1817.104	0.9038	0.5176
0.002	 1	0.2	10.822	0.0	111.3879	0.9188	8.2294	102.3384	1.0622	1.0647
0.012	 1	1.2	10.795	0.0	111.11	1.3541	9.946	150.4583	0.8097	0.9183
0.022	 1	2.2	10.818	0.0003	1548.526	1.3817	11.5333	2139.538	0.7937	0.7244
0.032	 1	3.2	10.79	0.0002	1533.542	1.3839	12.449	2122.339	0.7924	0.5813
0.042	 1	4.2	10.729	0.0	110.4306	1.3752	14.3395	151.8643	0.7974	0.4961
0.052	 1	5.2	10.323	0.0005	1513.414	1.424	16.0193	2155.058	0.7692	0.4486
0.062	 1	6.2	10.208	0.0044	1504.495	1.4307	16.5451	2152.449	0.7653	0.4219
0.072	 1	7.2	10.164	0.0047	1502.217	1.4539	16.7527	2184.081	0.7518	0.4071
0.082	 1	8.2	10.152	0.0114	1498.229	1.467	17.7987	2197.925	0.7442	0.3996
0.092	 1	9.2	10.148	0.0265	1496.755	1.4445	17.819	2162.05	0.7573	0.3942
0.102	 1	10.2	10.147	0.0294	1494.404	1.4645	16.8339	2188.603	0.7456	0.3917
0.112	 1	11.2	10.147	0.0165	1490.233	1.4491	17.8241	2159.526	0.7546	0.3897
0.122	 1	12.2	10.148	0.0128	1493.011	1.4614	17.819	2181.92	0.7474	0.388
0.132	 1	13.2	10.148	0.014	1494.111	1.4573	17.819	2177.413	0.7498	0.3868
0.142	 1	14.2	10.152	0.0118	1492.063	1.4554	17.7987	2171.545	0.7509	0.3865
0.152	 1	15.2	10.153	0.0121	1488.71	1.4618	17.7937	2176.258	0.7472	0.3859
0.162	 1	16.2	10.158	0.007	1489.661	1.4696	17.7684	2189.193	0.7427	0.3856
0.172	 1	17.2	10.166	0.0082	1495.0	1.4657	17.7281	2191.194	0.745	0.3848
0.182	 1	18.2	10.168	0.007	1491.346	1.4734	17.718	2197.416	0.7405	0.385
0.192	 1	19.2	10.168	0.007	1490.691	1.4441	17.718	2152.72	0.7575	0.3876
0.202	 1	20.2	10.178	0.0134	1496.325	1.4674	17.6678	2195.695	0.744	0.3901
0.212	 1	21.2	10.177	0.0212	1492.01	1.4648	17.6728	2185.473	0.7455	0.3928
0.222	 1	22.2	10.177	0.019	1489.172	1.4689	17.6728	2187.468	0.7431	0.3935
0.232	 1	23.2	10.188	0.0201	1492.747	1.4796	18.5965	2208.65	0.7369	0.3941
0.242	 1	24.2	10.192	0.0215	1490.712	1.4727	17.5978	2195.438	0.7409	0.3956
0.252	 1	25.2	10.198	0.0113	1488.976	1.4774	17.568	2199.872	0.7381	0.3957
0.262	 1	26.2	10.202	0.0099	1488.691	1.5001	17.5481	2233.255	0.725	0.3952
0.272	 1	27.2	10.203	0.0101	1491.449	1.4889	17.5431	2220.578	0.7315	0.3952
0.282	 1	28.2	10.204	0.0138	1499.926	1.4852	16.5638	2227.697	0.7336	0.3966
0.292	 1	29.2	10.208	0.0294	1495.021	1.4804	17.5183	2213.249	0.7364	0.401
0.302	 1	30.2	10.209	0.02	1494.073	1.4915	16.5404	2228.458	0.73	0.404
0.312	 1	31.2	10.214	0.017	1491.748	1.4932	17.4887	2227.426	0.729	0.4128
0.322	 1	32.2	10.208	0.0213	1492.398	1.4948	17.5183	2230.766	0.7281	0.414
0.332	 1	33.2	10.214	0.0196	1493.712	1.5135	17.4887	2260.723	0.7172	0.4166
0.342	 1	34.2	10.214	0.0161	1487.62	1.5046	17.4887	2238.259	0.7224	0.4197
0.352	 1	35.2	10.215	0.0127	1489.501	1.475	16.5124	2196.985	0.7396	0.4243
0.362	 1	36.2	10.215	0.0231	1493.639	1.5001	17.4837	2240.672	0.725	0.4307
0.372	 1	37.2	10.209	0.0243	1486.892	1.5032	17.5134	2235.056	0.7232	0.437
0.382	 1	38.2	10.214	0.0158	1485.889	1.4873	16.5171	2209.917	0.7324	0.4439
0.392	 1	39.2	10.214	0.0125	1485.673	1.5181	16.5171	2255.397	0.7146	0.4504
0.402	 1	40.2	10.21	0.0131	1483.796	1.5071	16.5358	2236.227	0.7209	0.4548
0.412	 1	41.2	10.214	0.0132	1486.105	1.5089	17.4887	2242.4	0.7199	0.4573
0.422	 1	42.2	10.209	0.0105	1485.378	1.5157	17.5134	2251.368	0.716	0.459
0.432	 1	43.2	10.209	0.0085	1487.759	1.5159	17.5134	2255.337	0.7158	0.4605
0.442	 1	44.2	10.209	0.0071	1487.759	1.5269	17.5134	2271.656	0.7095	0.4626
0.452	 1	45.2	10.209	0.0075	1491.018	1.5227	17.5134	2270.432	0.7119	0.4674
0.462	 1	46.2	10.209	0.0074	1494.729	1.5174	17.5134	2268.079	0.715	0.4717
0.472	 1	47.2	10.205	0.0139	1494.362	1.5202	17.5332	2271.68	0.7134	0.4771
0.482	 1	48.2	10.204	0.0158	1492.686	1.5321	17.5382	2286.903	0.7065	0.4794
0.492	 1	49.2	10.218	0.0141	1489.287	1.5151	18.4394	2256.387	0.7163	0.4817
0.502	 1	50.2	10.224	0.0142	1495.611	1.5137	17.4394	2263.915	0.7171	0.4826
0.512	 1	51.2	10.223	0.0216	1496.779	1.5332	17.4443	2294.816	0.7058	0.4836
0.522	 1	52.2	10.223	0.0233	1491.32	1.5202	17.4443	2267.055	0.7134	0.4842
0.532	 1	53.2	10.228	0.0142	1487.493	1.5061	17.4197	2240.35	0.7215	0.482
0.542	 1	54.2	10.23	0.0111	1489.733	1.5027	18.3771	2238.646	0.7235	0.4806
0.552	 1	55.2	10.232	0.0124	1490.676	1.4811	17.4001	2207.899	0.736	0.4806
0.562	 1	56.2	10.237	0.0148	1491.839	1.4814	17.3756	2209.938	0.7359	0.4788
0.572	 1	57.2	10.238	0.0195	1496.565	1.5013	18.3357	2246.796	0.7243	0.4813
0.582	 1	58.2	10.237	0.018	1492.274	1.5103	17.3756	2253.833	0.7191	0.4866
0.592	 1	59.2	10.227	0.0187	1492.121	1.5254	18.3926	2276.135	0.7103	0.4904
0.602	 1	60.2	10.235	0.0229	1496.783	1.5133	18.3512	2265.063	0.7174	0.4945
0.612	 1	61.2	10.217	0.0227	1496.119	1.4552	18.4446	2177.123	0.7511	0.4974
0.622	 1	62.2	10.212	0.0174	1493.856	1.4507	18.4707	2167.107	0.7537	0.4969
